verification_list_id,year,industry,institution_name,institution_uscc,target_order,target_entity_name,target_uscc,timeliness,result,pdf_url,pdf_filename
VER-0016,2023,钢铁,上海市节能减排中心有限公司,91310101557477009W,4,宝钢特钢长材有限公司,91310113MA1GK9CA5G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2026/01/30/1650bd98db6b4b6c92bce409f12bea9b.pdf,1650bd98db6b4b6c92bce409f12bea9b.pdf
VER-0016,2023,钢铁,上海市节能减排中心有限公司,91310101557477009W,5,宝武特种冶金有限公司,91310113MA1GMWN23K,及时,符合,https://certificate.cets.org.cn/rkcer/check/2026/01/30/1650bd98db6b4b6c92bce409f12bea9b.pdf,1650bd98db6b4b6c92bce409f12bea9b.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,1,江西晨鸣纸业有限责任公司,91360100744264607E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,2,南昌方大资源综合利用科技有限公司,91360111MA360KUU93,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,3,铂瑞能源（南昌）有限公司,91360121MA35T95NXW,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,4,国家电投集团江西电力有限公司新昌发电分公司,91360122054412430Y,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,5,国家电投集团江西电力有限公司景德镇发电厂,913602005865775198,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,6,江西江维高科股份有限公司,91360200739172564E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,7,江西世龙实业股份有限公司,913602007567501195,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,8,乐平市天新热电有限公司,91360281693721715F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,9,江西柯美环保技术有限公司,91360301MA38CJ4D9P,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,10,上栗县萍锋纸业有限公司,91360322723931925C,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,11,华能安源发电有限责任公司,91360323674993969D,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,12,赛得利（九江）纤维有限公司,913604003363989212,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,13,江西理文化工有限公司,91360400584010850H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,14,国能九江发电有限公司,91360400705506933B,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,15,中国石油化工股份有限公司九江分公司,91360400716522330T,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,16,赛得利（中国）纤维有限公司,91360400MA360UAX3D,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,17,江西华电九江分布式能源有限公司,91360402571167090C,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,18,泰盛（江西）生活用品有限公司,91360406MA35GGFJ9H,及时,不符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,19,江西蓝星星火有机硅有限公司,91360425352070045Y,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,20,五洲特种纸业（江西）有限公司,91360429099477051U,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,21,国能神华九江发电有限责任公司,91360429573617139E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,22,九江方大科技有限公司,91360429MA361PRY19,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,23,江西兄弟医药有限公司,91360430314636175Y,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,24,国家电投集团江西电力有限公司分宜发电厂,91360521083940646R,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,25,国家电投集团江西电力有限公司贵溪发电分公司,91360681MAE13A365C,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,26,华能秦煤瑞金发电有限责任公司,9136070078412609XX,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,27,赣州华劲纸业有限公司,913607027670017549,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,28,江投国华信丰发电有限责任公司,91360722MA38K3WD7M,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,29,江西九二盐业有限责任公司,9136073376978246X7,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,30,华能国际电力股份有限公司井冈山电厂,91360800763385260K,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,31,中盐新干盐化有限公司,91360824162190054G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,32,铂瑞能源（新干）有限公司,91360824MA35K3JY3C,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,33,江西锦江酒业有限责任公司,91360900716533152G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,34,江西宜春京能热电有限责任公司,91360902MA369PLT6U,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,35,亿利洁能科技（江西）有限公司,91360921327702389K,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,36,铂瑞能源（万载）有限公司,91360922MA35L6YC2G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,37,国能丰城发电有限公司,91360981158295873D,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,38,丰城黑豹炭黑有限公司,91360981698486670E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,39,江西赣能股份有限公司丰城发电厂,913609817947549036,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,40,江西宏宇能源发展有限公司,91360982680933153L,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,41,江西晶昊盐化有限公司,91360982723906690U,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,42,江西富达盐化有限公司,9136098275999483XD,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,43,济民可信（高安）清洁能源有限公司,91360983MA37T2B292,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,44,江西大唐国际抚州发电有限责任公司,91361000674966178Y,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,45,抚州富圣实业有限公司,9136100257875321X7,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,46,江西永冠科技发展有限公司,91361029591817863B,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,47,江西雨帆生物能源有限公司,91361029781489733H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,48,江西省芦林纸业股份有限公司,91361122705555436G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,49,国能黄金埠发电有限公司,91361127759969546H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0017,2024,发电,中国船级社质量认证有限公司,911101011012963816,50,江西省德兴市百勤异VC钠有限公司,91361181748505113N,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/10898346c61b438594c7ca04432725de.pdf,10898346c61b438594c7ca04432725de.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,1,石家庄玉晶玻璃有限公司,91130125688224490T,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,2,秦皇岛奥华玻璃有限公司,91130322MA0FFCGH6M,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,3,河北金宏阳太阳能科技股份有限公司,91130500561968599W,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,4,南和县长红玻璃有限公司,91130527795485485G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,5,沙河市安全实业有限公司,9113058272879435X3,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,6,沙河市鸿昇玻璃有限公司,911305827603268207,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,7,河北正大玻璃有限公司,911305827603270227,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,8,河北德金玻璃有限公司,91130582777729036T,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,9,河北鑫利玻璃有限公司,91130582779196018C,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,10,河北东兴玻璃有限公司,91130582782599045W,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0018,2024,建材,河北晶淼中恒绿色科技有限公司,91130185MA0FDM5469,11,沙河市长城玻璃有限公司,91130582789805526T,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/36262ae283b946289d69c914c75350b2.pdf,36262ae283b946289d69c914c75350b2.pdf
VER-0019,2024,建材,中国船级社质量认证有限公司,911101011012963816,1,河北润安建材有限公司,911302836870273563,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/62b36719d65e44d19152b5c923c60d21.pdf,62b36719d65e44d19152b5c923c60d21.pdf
VER-0019,2024,建材,中国船级社质量认证有限公司,911101011012963816,2,唐山市蓝欣玻璃有限公司,91130297796567722N,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/62b36719d65e44d19152b5c923c60d21.pdf,62b36719d65e44d19152b5c923c60d21.pdf
